x1,x2,x3,x4,x5,x6,target
0.17466955573157403,-2.0119999681061094,0.9436849698038882,-0.06854003632721566,-0.0648797329702767,-1.535957298442066,-45.38536719856173
-1.0541054369956855,-0.8580870493455784,-1.749162801858082,1.8218953159260207,0.7894987596500425,-2.058680686205292,-318.6615279240892
1.3328017304760988,0.6092851164158597,0.22384668977965672,2.348018508653876,1.4259103323213609,0.3589099814126859,221.36345746260915
-0.7318592098580639,-0.5966236939834492,-0.07229265971448583,-0.4773448584438344,-0.9911942176245544,-1.2424196738324118,-231.9795264725114
0.3093904424598202,-0.4564956095040957,-0.23587146453367722,1.1974885400381745,1.048794439671241,1.6123115279035483,221.64612771605996
-1.0657463125955868,0.6652556949544319,2.246873118376549,-0.2485944077180711,-0.5625906916806249,0.5492414784287455,171.21028100026024
0.5921029832024916,-1.1020845647760653,0.41362637771433536,0.5356540513524742,0.9901247868928167,0.6230110292977487,191.79872681931258
-1.5658563846543787,-1.4061424419829012,0.9138897415259529,-0.6687541185215149,0.9564964758415365,0.3145527958573842,149.9571272567595
-1.5492024451478383,-0.28121246228828845,2.27409356914324,1.1932422751414316,0.9403696886232976,1.5042129006852296,376.0780956994551
0.3599005576782514,0.46870296724940946,0.9852892331110225,-1.1987042316779504,-0.6963504511076755,-1.929509689541672,-126.65723707144218
0.8715559662881419,1.3801389388685148,-1.6872790796411685,-1.1211340127579221,0.8312111031997558,0.32717055287779023,-20.31928316780582
0.20992157221867755,-1.3780000916634214,-0.046567188333475715,-0.05185956867838815,0.9716748215178921,0.14019557372691713,119.05277856968358
-0.9131615563266586,-1.193495586089152,1.5525490651467972,0.9943133817081246,-0.8050109913147171,1.061519786256429,149.00373770062885
1.0838552208314367,-0.961687718025779,-1.0729397230783215,-0.6558887792363542,-0.704617489491256,-0.8892998491446578,-201.95180339163036
-1.7632509319919358,-1.274197480440803,-2.2212335007751243,0.5248137030093496,-0.06426512842961017,-0.9121932712061199,-337.9313501979022
0.7591539739471846,-1.217522832410118,1.250661507786149,-0.5755536889079905,-1.1502281782422386,-0.0010638854749819638,44.04450845710016
0.018999082259871004,-0.7274539247231182,-0.6465284794765146,0.6184072157441348,0.8467711090082444,-0.5212548068561296,-49.49540430365609
0.15343038651465163,-1.2694632369690175,1.0047908422191092,-0.2805607923203513,1.011752650499045,3.335268189808144,481.72219828737144
-1.0529246194624655,-1.1816997830645828,0.14875008718415586,0.47477109722961475,0.12443369604736028,1.0365440763613667,93.73719302793464
1.5880993323604182,0.6964829679167834,0.21394864949088535,-1.1356864918090044,-0.5703405124339853,-0.58359063375618,-18.64562437605566
-2.1023053913449403,-0.1682422035305197,-0.6998565596577566,-1.2471899921129288,-0.8616637033727397,0.1395631528213373,-223.21014815802647
-0.712777884827594,-0.23145221498765425,0.901998378210093,0.8541996486128164,-0.4372359421583744,0.006547966636634446,10.356937821810066
-0.18841684690872626,-1.4670339514387187,0.15385422887349898,1.0158565189929774,-0.6912124377911172,0.41566337253860625,-5.221961573831423
-0.9764255397315984,1.7481355725242844,0.1980569258851502,0.4489427181929976,-2.0343558678843627,0.9753357348887596,-108.3947371809237
-0.36146276669398575,-0.9823035803773146,2.0860470495371137,-0.05390484900573916,-1.0147594931858521,0.41644603810145264,126.09444552529158
1.7076867171533705,1.1994974507251512,-0.649800325264628,1.9116638854577725,0.31607819215361427,-0.9013519426236237,-36.655002441034455
-1.2928737322045296,-0.5043508539402574,1.0346681017529358,2.123320513281019,0.786954564094698,-0.1697304872855214,89.46498296601143
0.8889400055930373,1.2716967915225579,0.16601884787457225,0.5996436407250353,0.9964626154129835,0.35339379745895677,165.28906338076342
1.6484126076944867,0.9741184682336981,-0.7328131611036991,1.3058610861868123,0.6594585244393549,0.7554617138709632,125.21415102046494
-0.6594268872163145,-0.7803766047308504,0.41768140501724765,-0.71438655970402,0.09336519293159469,0.004001260236595398,13.984584114505068
0.3308635310669119,0.4815076309913054,-0.8483778038821382,-1.3097319743676321,0.01742895295810179,1.6787838073868548,94.51179536208178
-0.8312878954818901,0.39662793922145717,-0.40231002275272265,1.384871093794044,-2.9937066026606227,-0.49094894973186637,-374.9663027220317
-0.5773420157083338,-0.14114967234280568,0.5884361802403073,3.287761187388739,0.4375062034730363,-1.509993170579207,-73.04859653209142
0.18209824581586204,-0.7619412381350837,0.9262574910843923,0.43594762971547235,-0.3860025756494393,-1.0359619286066395,-28.11703125278644
-0.09098613803923626,-1.6095021238917289,0.5498876819020168,-1.941418066886643,-0.6557973114697923,0.305402681893426,9.06780611424085
0.4231030518391713,-1.036248654818225,0.3368746903727739,-0.3117533390343419,-0.8732566768525382,-0.9520929023775087,-126.55666275301519
1.7043245157606308,0.36565418686936824,0.2553948008594378,0.6501807531879694,0.7436083348876679,2.399817499786771,374.9496233235097
0.7999524297161409,0.21789738989705285,-0.2609893343880085,2.200923817571368,-0.7529218691023348,-0.4712030397799009,-107.22399898955808
0.001101111525158812,-1.4327820390357926,0.9483928129882035,0.7514489489854189,1.9072942576819765,1.3116151221428891,349.65121590419966
1.5976993259609156,-1.2772576684399324,0.32822033198098743,0.47584037684396674,-0.7000202929355765,-1.7007569365345856,-149.7813665780324
-1.1705149301289088,-1.609287086687434,-0.0939523656322844,0.5106788831660388,0.3995845532077593,1.0317619044996247,68.6243333117738
0.7873484208498465,-0.9704785435309563,-0.2052816228506305,-1.0123417836661144,1.4432990590681207,0.23378496625334821,153.1384043078865
0.9341414422336946,1.6009079918889153,0.4080960585699445,-0.31983226412807936,-0.9032931107791092,0.4334524416994807,30.774235910198804
-0.9001602278736629,-0.18859482914748824,1.2065357234543024,0.28638674395539016,0.2690526930157071,-0.4134487034717953,68.51114918967392
1.4165403509931433,-0.9577833569029672,-0.5386926814681269,-0.9679628394617962,-0.3910263177655551,-0.0026780875581322683,-11.332497508135258
-0.8464343014589786,-0.5101608136502173,1.0294405559270405,-0.3307748960230527,-0.33689512678513855,0.9256722095027217,126.44654379667628
-0.05592044852221312,0.004229858994151577,-0.1108125602790875,0.8913036868697555,-0.3882430535215389,0.3379575282321183,-21.548226124536065
-1.3191950527677994,2.3930122947667867,0.7639453637154662,-1.1289632651331654,-0.044919538154433135,-1.9314522890962216,-171.99170995550125
0.46538407681917565,-0.4818643154847231,-0.5456553943625845,-0.9024147207441254,0.7786827457257895,0.04323168964489037,46.30697250032205
-1.7938924978678903,1.9532591375265682,-1.153332403205745,-0.7090209576304904,-1.6873443471107104,-1.3554475031122892,-431.8311635964852
1.545287340313692,0.4257944740472442,-0.2748754392912383,0.50707054126648,-1.4712436959042199,-0.923470574074319,-172.9328300048809
-0.13377937252123967,2.572752389244474,0.14111449670559295,0.6943263811492989,-1.5249849401440596,-0.8604384680668331,-210.54135502389306
0.8189577560280582,-1.3237349706489725,-0.13604263037147946,-1.490226175660209,1.177718035390598,1.9293533440079624,300.1413255966286
-0.547191788882491,-0.23860553171462742,-1.1068702915340567,-0.430996200219813,1.3345061333378379,-1.251356182239287,-112.84601501651444
0.47849973179588984,1.3542109252450831,1.6462833835839772,-0.8607379884731032,-1.100096962577806,0.5389630726557222,110.45474439178676
0.5305862065927699,-3.083464793168555,-0.13013307172873764,-0.45631683001923196,0.1275436494695905,-1.4762779164322268,-131.9863117482398
-0.6379153384090112,0.004981303939588323,-0.5188102821748805,0.7114149692046384,0.25438047962635973,0.6711919917271997,14.298264766111421
-0.5869709860204633,-0.5725860481265272,0.8052398579044068,0.510098731207273,-0.03644732025803771,0.33196392856655366,75.72836718673591
0.4562494885285328,1.436368034243754,-0.45669761502324635,1.0216352138276081,0.33899351380941967,-3.044656539243162,-298.0846773124768
0.692499714304585,-0.4380673661304643,-2.012348509320861,-0.8913596807520631,1.8772205497665126,0.10280328501992952,17.70678403612949
1.7174444277975778,0.7989076727917958,-0.7888815353355542,-1.289145010178219,-2.033451427948401,1.015420414977007,-61.00862919377171
-0.11675895533471585,0.709673740251402,0.7676665568502836,0.9727898140920265,-0.6107788976416961,-2.111440297122246,-174.59598108120906
2.4637756983299304,1.6716116926603666,-0.5859163160772481,-0.5765909254858096,-3.0553179463195104,-0.5706011384883154,-261.14729361986133
2.2770864980533045,-0.4402592043864004,-0.18592448094877073,-1.0319662838471795,-1.5993947621943112,-1.234511998422396,-176.5471514862944
-0.9489165208248372,-0.23655528721894603,0.46667098196608103,0.9321915642603847,1.52100622715938,1.7473631979155582,299.4576109366424
-0.06407776414871663,-0.16212397547985843,-1.8437935834807457,-2.1961278210999464,-0.8903178480198718,0.5362909095171899,-175.59185457681028
-1.8400777445057528,0.12307820165618115,0.3467099776049199,0.6405429350747734,2.5115565515844236,-0.032280611049470324,166.60192680450425
-0.66843303064877,0.8610979890066731,0.05107630446507834,1.018624510033811,-0.8532181181418795,4.479084251025757,345.9190460603549
2.598822900074582,1.1665283362210033,1.4678504449973098,0.6938234538591022,-0.030263057596985755,-1.7240618108680354,61.93937833825182
-0.9006397479781205,0.8013943237833824,-0.3044430708393211,0.5816701162790064,1.0100157172213158,-0.7202799841208976,-46.53387417503361
-0.4597413950630392,0.20207450616131267,-0.10017276878675659,0.09600926799704997,0.2149259647767057,-0.33908829452682704,-33.099582352039214
-0.8304444065565653,1.4015985929464294,0.08531814256502405,0.4183982208886837,-0.8082657216409264,0.5225141052657575,-52.12398026638742
-1.2984998504533216,0.7521329079821167,-1.1188770141097768,-0.11792437954886442,-2.3512239413483194,0.38649477481371236,-309.6885001694141
-0.07090810708075847,1.67818537889891,0.6559556222187976,0.6549797939138383,0.06299778557854581,-0.8045426146940825,-13.407744060128762
-1.2230575838913904,-0.34078827620402746,0.7621815831989261,0.06364199271316777,-1.3511062042138016,-1.6982998317104556,-252.51006954967173
1.5511470813980186,-0.5615120214444915,-1.0923362979510105,1.5366558287399776,0.1318177325967188,0.7694573108029035,42.937140960695956
1.1400678464951604,0.4465365069407115,-0.32115903870570245,-0.05872042710462872,-1.5856257067695927,-0.8370901336150396,-201.54448674636873
-0.8397218421807761,-0.525755021680761,2.1898029332176723,-2.123895724309807,-0.8082982853551515,-0.5993926454440222,56.14731334180249
-0.6832666972178264,1.5964645248001856,1.6646680302676264,-0.3701116034225179,-2.191982864740198,1.1716821972228113,49.415218313775625
0.8814075289235711,1.3554428011054958,-0.21566763754763232,-0.9162741005637249,-0.8729610904537004,0.7211353625455816,26.696264406835038
-0.5466800845872654,1.340461051790348,-0.7217375533372533,1.673452090298537,0.17682087213939798,-0.2716551103260533,-85.45497834953267
-1.3200771877373016,-0.05706129143115594,-0.5820613340930124,1.2855822343616794,0.3990441406465261,-0.23875260206343432,-109.37211549321623
-0.5588162917367949,1.8321196075773012,-0.43351182120353343,-0.7185427067790403,0.5596615703243687,0.6689644817181823,41.391391081035685
